OBJECTID,AUN,SCHOOL_NUM,LOCATION_ID,SCHOOL_NAME,SCHOOL_NAME_LABEL,STREET_ADDRESS,ZIP_CODE,PHONE_NUMBER,ACTIVE,GRADE_LEVEL,GRADE_ORG,ENROLLMENT,TYPE,TYPE_SPECIFIC
221,126515001,3805,2480,"ARTHUR, CHESTER A. SCHOOL",CHESTER A. ARTHUR SCHOOL,2000 CATHARINE ST,19146,(215) 400-7940,,ELEMENTARY/MIDDLE,K-8,290,1,DISTRICT
222,126515001,8039,8040,ARTS ACADEMY AT BENJAMIN RUSH,ARTS ACADEMY AT BENJAMIN RUSH,11081 KNIGHTS RD,19154,(215) 400-3030,,HIGH SCHOOL,9-12,647,1,DISTRICT
223,126515001,3618,2210,BACHE-MARTIN SCHOOL,BACHE-MARTIN SCHOOL,2201 BROWN ST,19130,(215) 400-7550,,ELEMENTARY/MIDDLE,K-8,453,1,DISTRICT
224,126515001,6824,8160,BALDI MIDDLE SCHOOL,BALDI SCHOOL,8801 VERREE RD,19115,(215) 400-3090,,MIDDLE SCHOOL,6-8,1501,1,DISTRICT
225,126515001,8029,1200,"BARRY, JOHN ELEMENTARY SCHOOL",JOHN BARRY SCHOOL,5900 RACE ST,19139,(215) 400-7640,,ELEMENTARY/MIDDLE,K-8,574,1,DISTRICT
226,126515001,3732,7200,BARTON SCHOOL,CLARA BARTON SCHOOL,4600 ROSEHILL ST,19120,(215) 400-3720,,ELEMENTARY SCHOOL,K-2,640,1,DISTRICT
227,126515001,3847,1010,"BARTRAM, JOHN HIGH SCHOOL",JOHN BARTRAM HIGH SCHOOL,2401 S 67TH ST,19142,(215) 400-8100,,HIGH SCHOOL,9-12,545,1,DISTRICT
228,126515001,5183,7510,"BETHUNE, MARY MCLEOD SCHOOL",MARY M. BETHUNE SCHOOL,3301 OLD YORK RD,19140,(215) 400-3890,,ELEMENTARY/MIDDLE,K-8,570,1,DISTRICT
229,126515001,3662,4220,"BLAINE, JAMES G. SCHOOL",JAMES G. BLAINE SCHOOL,3001 W BERKS ST,19121,(215) 400-7330,,ELEMENTARY/MIDDLE,K-8,407,1,DISTRICT
230,126515001,3663,1490,"BLANKENBURG, RUDOLPH SCHOOL",RUDOLPH BLANKENBURG SCHOOL,4600 W GIRARD AVE,19131,(215) 400-7280,,ELEMENTARY/MIDDLE,K-8,397,1,DISTRICT
231,126515001,7070,5150,"BODINE, WILLIAM W. HIGH SCHOOL",WILLIAM W. BODINE HIGH SCHOOL,1101 N 4TH ST,19123,(215) 400-7630,,HIGH SCHOOL,9-12,601,1,DISTRICT
232,126515001,3620,2240,"BREGY, F. AMEDEE SCHOOL",F. AMEDEE BREGY SCHOOL,1700 BIGLER ST,19145,(215) 400-8210,,ELEMENTARY/MIDDLE,K-8,324,1,DISTRICT
233,126515001,3745,7470,BRIDESBURG SCHOOL,BRIDESBURG SCHOOL,2824 JENKS ST,19137,(215) 400-7240,,ELEMENTARY/MIDDLE,K-8,789,1,DISTRICT
234,126515001,3684,5210,"BROWN, HENRY A. SCHOOL",HENRY A. BROWN SCHOOL,1946 E SERGEANT ST,19125,(215) 400-7490,,ELEMENTARY/MIDDLE,K-8,397,1,DISTRICT
235,126515001,6529,8210,"BROWN, JOSEPH H. SCHOOL",JOSEPH H. BROWN SCHOOL,3600 STANWOOD ST,19136,(215) 400-3320,,ELEMENTARY SCHOOL,K-6,597,1,DISTRICT
236,126515001,3601,1230,"BRYANT, WILLIAM C. SCHOOL",WILLIAM C. BRYANT SCHOOL,6001 CEDAR AVE,19143,(215) 400-7910,,ELEMENTARY/MIDDLE,K-8,424,1,DISTRICT
237,126515001,8332,5610,BUILDING 21,BUILDING 21,6501 LIMEKILN PIKE,19138,(215) 400-7450,,HIGH SCHOOL,9-12,349,1,DISTRICT
238,126515001,7230,7220,"CARNELL, LAURA H. SCHOOL",LAURA H. CARNELL SCHOOL,1100 DEVEREAUX AVE,19111,(215) 400-3150,,ELEMENTARY SCHOOL,K-5,847,1,DISTRICT
239,126515001,3664,4240,"CASSIDY,LEWIS C ACADEMICS PLUS",LEWIS C. CASSIDY ACADEMICS PLUS SCHOOL,6523 LANSDOWNE AVE,19151,(215) 400-7510,,ELEMENTARY/MIDDLE,K-8,415,1,DISTRICT
240,126515001,3602,1250,"CATHARINE, JOSEPH SCHOOL",JOSEPH W. CATHARINE SCHOOL,6600 CHESTER AVE,19142,(215) 400-8150,,ELEMENTARY SCHOOL,K-5,456,1,DISTRICT
241,126515001,7404,5490,CAYUGA SCHOOL,CAYUGA SCHOOL,4344 N 5TH ST,19140,(215) 400-3850,,ELEMENTARY SCHOOL,K-5,428,1,DISTRICT
242,126515001,3848,6010,CENTRAL HIGH SCHOOL,CENTRAL HIGH SCHOOL,1700 W OLNEY AVE,19141,(215) 400-3590,,HIGH SCHOOL,9-12,2411,1,DISTRICT
243,126515001,3622,2260,"CHILDS, GEORGE W. SCHOOL",GEORGE W. CHILDS SCHOOL,1599 WHARTON ST,19146,(215) 400-7950,,ELEMENTARY/MIDDLE,K-8,508,1,DISTRICT
244,126515001,6767,7730,"CLEMENTE, ROBERTO MIDDLE SCHOOL",ROBERTO CLEMENTE SCHOOL,122 W ERIE AVE,19140,(215) 400-3930,,MIDDLE SCHOOL,6-8,386,1,DISTRICT
245,126515001,3782,1260,"COMEGYS, BENJAMIN B. SCHOOL",BENJAMIN B. COMEGYS SCHOOL,5100 GREENWAY AVE,19143,(215) 400-7860,,ELEMENTARY/MIDDLE,K-8,466,1,DISTRICT
246,126515001,3760,8370,"COMLY, WATSON SCHOOL",WATSON COMLY SCHOOL,1001 BYBERRY RD,19116,(215) 400-3010,,ELEMENTARY SCHOOL,K-5,511,1,DISTRICT
247,126515001,3629,2370,"MCDANIEL, DELAPLAINE SCHOOL",DELAPLAINE MCDANIEL SCHOOL,1801 S 22ND ST,19145,(215) 400-8220,,ELEMENTARY/MIDDLE,K-8,352,1,DISTRICT
248,126515001,5293,5350,"MCKINLEY, WILLIAM SCHOOL",WILLIAM MCKINLEY SCHOOL,2101 N ORKNEY ST,19122,(215) 400-7440,,ELEMENTARY/MIDDLE,K-8,413,1,DISTRICT
249,126515001,3630,4570,"MEADE, GEN. GEORGE G. SCHOOL",GENERAL GEORGE G. MEADE SCHOOL,1600 N 18TH ST,19121,(215) 400-7310,,ELEMENTARY/MIDDLE,K-8,344,1,DISTRICT
250,126515001,6768,8140,"MEEHAN, AUSTIN MIDDLE SCHOOL",AUSTIN MEEHAN SCHOOL,3001 RYAN AVE,19152,(215) 400-3240,,MIDDLE SCHOOL,7-8,662,1,DISTRICT
251,126515001,3649,2380,"MEREDITH, WILLIAM M. SCHOOL",WILLIAM M. MEREDITH SCHOOL,725 S 5TH ST,19147,(215) 400-7990,,ELEMENTARY/MIDDLE,K-8,538,1,DISTRICT
252,126515001,3720,6320,"MIFFLIN, THOMAS SCHOOL",THOMAS MIFFLIN SCHOOL,3624 CONRAD ST,19129,(215) 400-3830,,ELEMENTARY/MIDDLE,K-8,332,1,DISTRICT
253,126515001,3798,1370,MITCHELL ELEMENTARY SCHOOL,S. WEIR MITCHELL SCHOOL,5500 KINGSESSING AVE,19143,(215) 400-7880,,ELEMENTARY/MIDDLE,K-8,465,1,DISTRICT
254,126515001,3697,5370,"MOFFET, JOHN SCHOOL",JOHN MOFFET SCHOOL,127 W OXFORD ST,19122,(215) 400-7390,,ELEMENTARY SCHOOL,K-5,290,1,DISTRICT
255,126515001,3770,8310,"MOORE, J. HAMPTON SCHOOL",J. HAMPTON MOORE SCHOOL,6900 SUMMERDALE AVE,19111,(215) 400-3180,,ELEMENTARY SCHOOL,K-5,1157,1,DISTRICT
256,126515001,4868,2390,"MORRIS, ROBERT SCHOOL",ROBERT MORRIS SCHOOL,2600 W THOMPSON ST,19121,(215) 400-7320,,ELEMENTARY/MIDDLE,K-8,236,1,DISTRICT
257,126515001,3749,7390,"MORRISON, ANDREW J. SCHOOL",ANDREW J. MORRISON SCHOOL,5100 N 3RD ST,19120,(215) 400-3780,,ELEMENTARY/MIDDLE,K-8,686,1,DISTRICT
258,126515001,6535,1380,"MORTON, THOMAS G. SCHOOL",THOMAS G. MORTON SCHOOL,2501 S 63RD ST,19142,(215) 400-8160,,ELEMENTARY SCHOOL,K-5,520,1,DISTRICT
259,126515001,7815,1190,MOTIVATION HIGH SCHOOL,MOTIVATION HIGH SCHOOL,5900 BALTIMORE AVE,19143,(215) 400-7930,,HIGH SCHOOL,9-12,374,1,DISTRICT
260,126515001,7522,5680,"MUNOZ-MARIN, HON LUIS SCHOOL",HONORABLE LUIS MUNOZ-MARIN SCHOOL,3300 N 3RD ST,19140,(215) 400-3920,,ELEMENTARY/MIDDLE,K-8,618,1,DISTRICT
261,126515001,7022,1580,MYA-MIDDLE YEARS ALTERNATIVE,MIDDLE YEARS ALTERNATIVE SCHOOL,4725 FAIRMOUNT AVE,19139,(215) 400-7720,,MIDDLE SCHOOL,5-8,258,1,DISTRICT
262,126515001,3650,2590,"NEBINGER, GEORGE W. SCHOOL",GEORGE W. NEBINGER SCHOOL,601 CARPENTER ST,19147,(215) 400-8110,,ELEMENTARY/MIDDLE,K-8,525,1,DISTRICT
263,126515001,3855,8020,NORTHEAST HIGH SCHOOL,NORTHEAST HIGH SCHOOL,1601 COTTMAN AVE,19111,(215) 400-3200,,HIGH SCHOOL,9-12,3467,1,DISTRICT
264,126515001,3750,7400,OLNEY ELEMENTARY SCHOOL,OLNEY SCHOOL,5301 N WATER ST,19120,(215) 400-3790,,ELEMENTARY/MIDDLE,K-8,867,1,DISTRICT
265,126515001,6960,4480,OVERBROOK EDUCATIONAL CENTER,OVERBROOK EDUCATIONAL CENTER,6722 LANSDOWNE AVE,19151,(215) 400-7540,,ELEMENTARY/MIDDLE,K-8,285,1,DISTRICT
266,226511072,,,CHRIST INDEPENDENT BAPTIST ACADEMY,CHRIST INDEPENDENT BAPTIST ACADEMY,1618 WOMRATH ST,19124,(215) 288-5667,,,K-12,,3,PRIVATE
267,126515001,7903,1030,HIGH SCHOOL OF THE FUTURE,HIGH SCHOOL OF THE FUTURE,4021 PARKSIDE AVE,19104,(215) 400-7790,,HIGH SCHOOL,9-12,558,1,DISTRICT
268,126515001,7229,6460,HILL-FREEDMAN WORLD ACADEMY,HILL-FREEDMAN WORLD ACADEMY,1100 E MT PLEASANT AVE,19150,(215) 400-3530,,MIDDLE/HIGH,6-12,691,1,DISTRICT
269,126515001,3766,8270,"HOLME, THOMAS SCHOOL",THOMAS HOLME SCHOOL,9125 ACADEMY RD,19114,(215) 400-3130,,ELEMENTARY SCHOOL,K-6,611,1,DISTRICT
270,126515001,3742,7300,"HOPKINSON, FRANCIS SCHOOL",FRANCIS HOPKINSON SCHOOL,4001 L ST,19124,(215) 400-3970,,ELEMENTARY/MIDDLE,K-8,850,1,DISTRICT
271,126515001,3713,6260,"HOUSTON, HENRY H. SCHOOL",HENRY H. HOUSTON SCHOOL,7300 RURAL LN,19119,(215) 400-3490,,ELEMENTARY/MIDDLE,K-8,366,1,DISTRICT
272,126515001,3743,7320,"HOWE, JULIA WARD SCHOOL",JULIA W. HOWE SCHOOL,5800 N 13TH ST,19141,(215) 400-3650,,ELEMENTARY SCHOOL,K-5,253,1,DISTRICT
273,126515001,3693,5330,"HUNTER, WILLIAM H. SCHOOL",WILLIAM H. HUNTER SCHOOL,2400 N FRONT ST,19133,(215) 400-7110,,ELEMENTARY/MIDDLE,K-8,571,1,DISTRICT
274,126515001,3642,2510,"JACKSON, ANDREW SCHOOL",ANDREW JACKSON SCHOOL,1213 S 12TH ST,19147,(215) 400-7970,,ELEMENTARY/MIDDLE,K-8,569,1,DISTRICT
275,126515001,3714,6270,JENKS ACADEMY ARTS & SCIENCES,JENKS ACADEMY FOR ARTS AND SCIENCES,8301 GERMANTOWN AVE,19118,(215) 400-3360,,ELEMENTARY/MIDDLE,K-8,513,1,DISTRICT
276,126515001,7227,2520,"JENKS, ABRAM SCHOOL",ABRAM S. JENKS SCHOOL,2501 S 13TH ST,19148,(215) 400-8240,,ELEMENTARY SCHOOL,K-5,287,1,DISTRICT
277,126515001,7963,7150,JUNIATA PARK ACADEMY,JUNIATA PARK ACADEMY,801 E HUNTING PARK AVE,19124,(215) 400-7010,,ELEMENTARY/MIDDLE,K-8,1090,1,DISTRICT
278,126515001,3645,5480,"KEARNY, GEN. PHILIP SCHOOL",GENERAL PHILIP KEARNY SCHOOL,601 FAIRMOUNT AVE,19123,(215) 400-7590,,ELEMENTARY/MIDDLE,K-8,290,1,DISTRICT
279,126515001,3626,4560,"KELLEY, WILLIAM D. SCHOOL",WILLIAM D. KELLEY SCHOOL,1601 N 28TH ST,19121,(215) 400-7370,,ELEMENTARY/MIDDLE,K-8,297,1,DISTRICT
280,126515001,5294,6470,"KELLY, JOHN B. SCHOOL",JOHN B. KELLY SCHOOL,5116 PULASKI AVE,19144,(215) 400-3580,,ELEMENTARY SCHOOL,K-5,505,1,DISTRICT
281,126515001,3795,4360,KENDERTON ELEMENTARY,KENDERTON ELEMENTARY SCHOOL,1500 W ONTARIO ST,19140,(215) 400-8340,,ELEMENTARY/MIDDLE,K-8,473,1,DISTRICT
282,126515001,7852,5520,KENSINGTON CAPA,KENSINGTON HIGH SCHOOL FOR CREATIVE AND PERFORMING ARTS,1901 N FRONT ST,19122,(215) 400-7400,,HIGH SCHOOL,9-12,522,1,DISTRICT
283,126515001,7855,5550,KENSINGTON HEALTH SCIENCES,KENSINGTON HEALTH SCIENCES ACADEMY,2463 EMERALD ST,19125,(215) 400-3600,,HIGH SCHOOL,9-12,458,1,DISTRICT
284,126515001,8143,5700,KENSINGTON HIGH SCHOOL,KENSINGTON HIGH SCHOOL,2501 CORAL ST,19125,(215) 400-7700,,HIGH SCHOOL,9-12,483,1,DISTRICT
285,126515001,7228,2540,"KEY, FRANCIS SCOTT SCHOOL",FRANCIS S. KEY SCHOOL,2230 S 8TH ST,19148,(215) 400-8250,,ELEMENTARY SCHOOL,K-6,482,1,DISTRICT
286,126515001,6675,6060,"KING, MARTIN LUTHER HIGH SCHOOL",MARTIN LUTHER KING HIGH SCHOOL,6100 STENTON AVE,19138,(215) 400-3500,,HIGH SCHOOL,9-12,519,1,DISTRICT
287,126515001,3647,2580,"KIRKBRIDE, ELIZA B. SCHOOL",ELIZA B. KIRKBRIDE SCHOOL,1501 S 7TH ST,19147,(215) 400-7980,,ELEMENTARY/MIDDLE,K-8,533,1,DISTRICT
288,126515001,7472,4370,OVERBROOK ELEMENTARY SCHOOL,OVERBROOK SCHOOL,2032 N 62ND ST,19151,(215) 400-7520,,ELEMENTARY/MIDDLE,K-8,229,1,DISTRICT
289,126515001,3857,4020,OVERBROOK HIGH SCHOOL,OVERBROOK HIGH SCHOOL,5898 LANCASTER AVE,19131,(215) 400-7300,,HIGH SCHOOL,9-12,473,1,DISTRICT
290,126515001,7782,5080,PARKWAY CENTER CITY MIDDLE COLLEGE HIGH SCHOOL,PARKWAY CENTER CITY MIDDLE COLLEGE HIGH SCHOOL,540 N 13TH ST,19123,(215) 400-7620,,HIGH SCHOOL,9-12,487,1,DISTRICT
291,126515001,7808,5090,PARKWAY WEST HIGH SCHOOL,PARKWAY WEST HIGH SCHOOL,4725 FAIRMOUNT AVE,19139,(215) 400-7710,,HIGH SCHOOL,9-12,321,1,DISTRICT
292,126515001,6548,5070,PARKWAY-NORTHWEST HIGH SCHOOL,PARKWAY NORTHWEST HIGH SCHOOL,6200 CRITTENDEN ST,19138,(215) 400-3390,,HIGH SCHOOL,9-12,277,1,DISTRICT
293,126515001,3613,1400,"PATTERSON, JOHN M. SCHOOL",JOHN M. PATTERSON SCHOOL,7000 BUIST AVE,19142,(215) 400-8190,,ELEMENTARY SCHOOL,K-4,459,1,DISTRICT
294,126515001,3675,4380,"PEIRCE, THOMAS M. SCHOOL",THOMAS M. PEIRCE SCHOOL,2300 W CAMBRIA ST,19132,(215) 400-7020,,ELEMENTARY SCHOOL,K-6,351,1,DISTRICT
295,126515001,7706,1280,PENN ALEXANDER SCHOOL,SADIE ALEXANDER SCHOOL,4209 SPRUCE ST,19104,(215) 400-7760,,ELEMENTARY/MIDDLE,K-8,571,1,DISTRICT
296,126515001,7244,5160,PENN TREATY HIGH SCHOOL,PENN TREATY HIGH SCHOOL,600 E THOMPSON ST,19125,(215) 400-3800,,MIDDLE/HIGH,6-12,509,1,DISTRICT
297,126515001,3722,6340,"PENNELL, JOSEPH ELEMENTARY",JOSEPH PENNELL SCHOOL,1800 NEDRO AVE,19141,(215) 400-3680,,ELEMENTARY SCHOOL,K-5,380,1,DISTRICT
298,126515001,6539,6350,"PENNYPACKER, SAMUEL SCHOOL",SAMUEL PENNYPACKER SCHOOL,1858 E WASHINGTON LN,19138,(215) 400-3510,,ELEMENTARY/MIDDLE,K-8,357,1,DISTRICT
299,126515001,3616,1440,PENROSE SCHOOL,PENROSE SCHOOL,2515 S 78TH ST,19153,(215) 400-8310,,ELEMENTARY/MIDDLE,K-8,450,1,DISTRICT
300,126515001,7850,5050,PHILADELPHIA MILITARY ACADEMY,PHILADELPHIA MILITARY ACADEMY,2118 N 13TH ST,19122,(215) 400-7420,,HIGH SCHOOL,9-12,315,1,DISTRICT
301,126515001,,8780,PHILADELPHIA VIRTUAL ACADEMY,PHILADELPHIA VIRTUAL ACADEMY,440 N BROAD ST,19130,(215) 400-3110,,MIDDLE/HIGH,6-12,507,1,DISTRICT
302,126515001,3801,8410,"POLLOCK, ROBERT B. SCHOOL",ROBERT B. POLLOCK SCHOOL,2875 WELSH RD,19152,(215) 400-3210,,ELEMENTARY SCHOOL,K-6,613,1,DISTRICT
303,126515001,5121,5390,POTTER-THOMAS SCHOOL,POTTER-THOMAS SCHOOL,3001 N 6TH ST,19133,(215) 400-7120,,ELEMENTARY/MIDDLE,K-8,490,1,DISTRICT
304,226517602,,,DEPAUL CATHOLIC SCHOOL,DEPAUL CATHOLIC SCHOOL,44 W LOGAN ST,19144,(215) 842-1266,O,ELEMENTARY/MIDDLE,PREK-8,,3,PRIVATE
305,226510075,,,63RD STREET MULTICULTURAL ACADEMY OF ACADEMIC EXCELLENCE,63RD ST MULTICULTURAL ACADEMY OF ACADEMIC EXCELLENCE,1139 N 63RD ST,19151,(267) 977-2542,O,ELEMENTARY/MIDDLE/HIGH,PREK-12,,3,PRIVATE
306,226511242,,,LEGACY CHRISTIAN ACADEMY,LEGACY CHRISTIAN ACADEMY,6208-10 GRAYS AVE,19142,(215) 727-5000,O,ELEMENTARY/MIDDLE,PREK-7,,3,PRIVATE
307,226510051,,,INDIVIDUAL ASSESSMENT MANAGER RESOURCE ACADEMY,INDIVIDUAL ASSESSMENT MANAGER RESOURCE ACADEMY,7035 WOODLAND AVE,19142,(215) 729-0374,O,SPECIAL CENTER,UNGRADED,,3,PRIVATE
308,226510050,,,MIRACLE TEMPLE CHRISTIAN ACADEMY,MIRACLE TEMPLE CHRISTIAN ACADEMY,2600 TASKER ST,19145,(215) 755-3680,O,UNGRADED,UNGRADED,,3,PRIVATE
309,300519930,,,TWENTY-FIRST CENTURY CHRISTIAN ACADEMY,TWENTY-FIRST CENTURY CHRISTIAN ACADEMY,1253 S 18TH ST,19146,(610) 812-5166,O,PRE-SCHOOL,PRE-SCHOOL,,3,PRIVATE
310,226510009,,,TRUE GOSPEL TABERNACLE LEARNING CENTER,TRUE GOSPEL TABERNACLE LEARNING CENTER,1900 S 16TH ST,19145,(215) 334-3343,O,ELEMENTARY SCHOOL,PREK-4,,3,PRIVATE
311,226519632,,,TRINITY CHRISTIAN SCHOOL,TRINITY CHRISTIAN SCHOOL,2300-34 S 18TH ST,19145,(215) 334-6656,O,PRE-SCHOOL,PREK,,3,PRIVATE
312,,,3404,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL (HIGH SCHOOL),6201 KEYSTONE ST,19135,(267) 388-8656,O,HIGH SCHOOL,9-12,,2,CHARTER
313,300517000,,,PENNSYLVANIA SCHOOL FOR THE DEAF,PENNSYLVANIA SCHOOL FOR THE DEAF,100-52 W SCHOOL HOUSE LA,19144,(215) 951-4700,O,ELEMENTARY/MIDDLE/HIGH,PREK-12,,3,PRIVATE
314,300516590,,,OVERBROOK SCHOOL FOR BLIND,OVERBROOK SCHOOL FOR BLIND,6333 MALVERN AVE,19151,(215) 877-0313,O,ELEMENTARY/MIDDLE/HIGH,PREK-12,,3,PRIVATE
315,226511852,,,GIRARD COLLEGE,GIRARD COLLEGE,2101 S COLLEGE AVE,19121,(215) 787-2600,O,ELEMENTARY/MIDDLE/HIGH,1-12,,3,PRIVATE
316,226515832,,,THE CITY SCHOOL AT SPRUCE HILL,THE CITY SCHOOL AT SPRUCE HILL,4115 BALTIMORE AVE,19104,(215) 382-7839,O,ELEMENTARY SCHOOL,K-5,,3,PRIVATE
317,226510047,,,NEW HOPE CHRISTIAN ACADEMY,NEW HOPE CHRISTIAN ACADEMY,1345 MCFERRAN STREET,19140,(215) 391-0003,O,ELEMENTARY/MIDDLE/HIGH,PREK-12,,3,PRIVATE
318,326510170,,,BRIDGE WAY SCHOOL,BRIDGE WAY SCHOOL,7360 JACKSON ST,19136,(267) 437-2194,O,UNGRADED,9-12,,3,PRIVATE
319,326510062,,,SEEDLINGS EARLY CARE AND EDUCATION PROGRAM,SEEDLINGS EARLY CARE AND EDUCATION PROGRAM,3300 HENRY AVE,19129,(215) 254-2002,O,PRE-SCHOOL,PREK,,3,PRIVATE
320,300516560,,,OVERBROOK PRESBYTERIAN CHURCH PRESCHOOL & KINDERGARTEN,OVERBROOK PRESBYTERIAN CHURCH PRESCHOOL & KINDERGARTEN,6376-78 CITY AVE,19151,215) 877-8945,O,KINDERGARTEN,PREK-K,,3,PRIVATE
321,326510175,,,ANN KIDS,ANN KIDS,10100 JAMISON AVE,19116,(215) 869-0207,O,PRE-SCHOOL,PRE-SCHOOL,,3,PRIVATE
322,300515921,,,METHODIST SERVICES FOR CHILDREN AND FAMILIES,METHODIST SERVICES FOR CHILDREN AND FAMILIES,4300 MONUMENT RD,19131,(215) 877-1925,O,KINDERGARTEN,PREK-K,,3,PRIVATE
323,126515001,3835,7130,"WAGNER, GEN. LOUIS MIDDLE SCH.",GENERAL LOUIS WAGNER SCHOOL,1701 CHELTEN AVE,19126,(215) 400-3560,,MIDDLE SCHOOL,6-8,481,1,DISTRICT
324,126515001,7225,2490,"WARING, LAURA W. SCHOOL",LAURA W. WARING SCHOOL,1801 GREEN ST,19130,(215) 400-7560,,ELEMENTARY/MIDDLE,K-8,278,1,DISTRICT
325,126515001,6527,8030,"WASHINGTON, GEORGE HIGH SCHOOL",GEORGE WASHINGTON HIGH SCHOOL,10175 BUSTLETON AVE,19116,(215) 400-3100,,HIGH SCHOOL,9-12,1396,1,DISTRICT
326,126515001,7663,7370,"WASHINGTON, GROVER JR. MIDDLE","GROVER WASHINGTON, JR. SCHOOL",201 E OLNEY AVE,19120,(215) 400-3820,,MIDDLE SCHOOL,5-8,579,1,DISTRICT
327,126515001,3615,1420,"WASHINGTON, MARTHA SCHOOL",MARTHA WASHINGTON SCHOOL,766 N 44TH ST,19104,(215) 400-7770,,ELEMENTARY/MIDDLE,K-8,284,1,DISTRICT
328,126515001,5124,5590,"WEBSTER, JOHN H. SCHOOL",JOHN H. WEBSTER SCHOOL,3400 FRANKFORD AVE,19134,(215) 400-7170,,ELEMENTARY SCHOOL,K-5,635,1,DISTRICT
329,126515001,3703,5420,"WELSH, JOHN SCHOOL",JOHN WELSH SCHOOL,2331 N 4TH ST,19133,(215) 400-7130,,ELEMENTARY/MIDDLE,K-8,333,1,DISTRICT
