OBJECTID,AUN,SCHOOL_NUM,LOCATION_ID,SCHOOL_NAME,SCHOOL_NAME_LABEL,STREET_ADDRESS,ZIP_CODE,PHONE_NUMBER,ACTIVE,GRADE_LEVEL,GRADE_ORG,ENROLLMENT,TYPE,TYPE_SPECIFIC
330,126515001,3860,1020,WEST PHILADELPHIA HIGH SCHOOL,WEST PHILADELPHIA HIGH SCHOOL,4901 CHESTNUT ST,19139,(215) 400-7900,,HIGH SCHOOL,9-12,415,1,DISTRICT
331,126513150,7574,3328,"MATH, SCIENCE AND TECHNOLOGY","MATHEMATICS, SCIENCE, AND TECHNOLOGY COMMUNITY CHARTER SCHOOL (MAST)",1800 BYBERRY RD,19116,(267) 348-1100,,ELEMENTARY/MIDDLE/HIGH,K-12,1446,2,CHARTER
332,126519392,8257,3423,MEMPHIS ST. CHARTER @ JP JONES,MEMPHIS STREET ACADEMY CHARTER SCHOOL AT J.P. JONES,2950 MEMPHIS ST,19134,(215) 291-4709,,MIDDLE SCHOOL,5-8,723,2,CHARTER
333,126513000,7546,3312,MULTI-CULTURAL ACADEMY,MULTICULTURAL ACADEMY CHARTER SCHOOL,3821 N BROAD ST,19140,(215) 227-0513,,HIGH SCHOOL,9-12,263,2,CHARTER
334,126513420,7649,3334,NEW FOUNDATIONS CHARTER SCHOOL,NEW FOUNDATIONS CHARTER SCHOOL,8001 TORRESDALE AVE,19136,(215) 624-8100,,ELEMENTARY/MIDDLE/HIGH,K-12,1554,2,CHARTER
335,,,3850,NORTHEAST HIGH SCHOOL EOP,NORTHEAST HIGH SCHOOL EOP,1601 COTTMAN AVE,19111,(215) 400-3200,,HIGH SCHOOL,9-12,144,1,DISTRICT
336,126510019,7856,3386,NORTHWOOD CHARTER SCHOOL,NORTHWOOD ACADEMY CHARTER SCHOOL,4621 CASTOR AVE,19124,(215) 289-5606,,ELEMENTARY/MIDDLE,K-8,768,2,CHARTER
337,,,8070,OIC CADI,OIC CADI,444 N 3RD ST,19123,(215) 567-2410,,HIGH SCHOOL,9-12,121,1,CONTRACTED
338,,,3540,OMBUDSMAN ACCELERATED NORTHWST,OMBUDSMAN NORTHWEST,2111 EASTBURN AVE,19138,(215) 924-8950,,HIGH SCHOOL,9-12,56,1,CONTRACTED
339,,,3810,ONE BRIGHT RAY-ELMWOOD CAMPUS,ONE BRIGHT RAY - ELMWOOD CAMPUS,6404 ELMWOOD AVE,19142,(215) 488-1177,,HIGH SCHOOL,9-12,134,1,CONTRACTED
340,,,8190,ONE BRIGHT RAY-FAIRHILL CAMPUS,ONE BRIGHT RAY - FAIRHILL CAMPUS,2820 N 4TH ST,19133,(215) 423-1776,,HIGH SCHOOL,9-12,285,1,CONTRACTED
341,,,8890,ONE BRIGHT RAY-SIMPSON CAMPUS,ONE BRIGHT RAY - SIMPSON CAMPUS,1142 E ERIE AVE,19124,(215) 744-6000,,HIGH SCHOOL,9-12,274,1,CONTRACTED
342,173515368,7985,3394,PAN AMERICAN ACADEMY CHARTER,PAN AMERICAN ACADEMY CHARTER SCHOOL,2830 N AMERICAN ST,19133,(215) 425-1212,,ELEMENTARY/MIDDLE,K-8,762,2,CHARTER
343,,,8540,PENNYPACK HOUSE SCHOOL,PENNYPACK HOUSE SCHOOL,7901 STATE RD,19136,(215) 685-7752,,HIGH SCHOOL,9-12,36,1,DISTRICT
344,126515001,4726,8430,"GREENBERG, JOSEPH SCHOOL",JOSEPH GREENBERG SCHOOL,600 SHARON LN,19115,(215) 400-3080,,ELEMENTARY/MIDDLE,K-8,829,1,DISTRICT
345,126515001,5186,2470,"GREENFIELD, ALBERT M. SCHOOL",ALBERT M. GREENFIELD SCHOOL,2200 CHESTNUT ST,19103,(215) 400-7810,,ELEMENTARY/MIDDLE,K-8,685,1,DISTRICT
346,126515001,5120,5300,"HACKETT, HORATIO B. SCHOOL",HORATIO B. HACKETT SCHOOL,2161 E YORK ST,19125,(215) 400-7470,,ELEMENTARY SCHOOL,K-5,356,1,DISTRICT
347,126515001,5185,1290,"HAMILTON, ANDREW SCHOOL",ANDREW HAMILTON SCHOOL,5640 SPRUCE ST,19139,(215) 400-7650,,ELEMENTARY/MIDDLE,K-8,518,1,DISTRICT
348,126515001,5041,8770,HANCOCK DEMONSTRATION SCHOOL,JOHN HANCOCK DEMONSTRATION SCHOOL,3700 MORRELL AVE,19114,(215) 400-3120,,ELEMENTARY/MIDDLE,K-8,778,1,DISTRICT
349,126515001,7242,7110,"HARDING, WARREN G. MIDDLE SCHOOL",WARREN G. HARDING SCHOOL,2000 WAKELING ST,19124,(215) 400-3990,,MIDDLE SCHOOL,6-8,767,1,DISTRICT
350,126515001,6528,1300,"HARRINGTON, AVERY D. SCHOOL",AVERY D. HARRINGTON SCHOOL,5300 BALTIMORE AVE,19143,(215) 400-7920,,ELEMENTARY/MIDDLE,K-8,475,1,DISTRICT
351,126515001,5125,5320,"HARTRANFT, JOHN F. SCHOOL",JOHN F. HARTRANFT SCHOOL,720 W CUMBERLAND ST,19133,(215) 400-7090,,ELEMENTARY/MIDDLE,K-8,470,1,DISTRICT
352,126515001,3712,6250,"HENRY, CHARLES W. SCHOOL",CHARLES W. HENRY SCHOOL,601 CARPENTER LN,19119,(215) 400-3480,,ELEMENTARY/MIDDLE,K-8,519,1,DISTRICT
353,126515001,5187,4300,"HESTON, EDWARD SCHOOL",EDWARD HESTON SCHOOL,1621 N 54TH ST,19131,(215) 400-7290,,ELEMENTARY/MIDDLE,K-8,433,1,DISTRICT
354,126515001,7810,4320,"LAMBERTON,ROBERT E ELEMENTARY",ROBERT E. LAMBERTON SCHOOL,7501 WOODBINE AVE,19151,(215) 400-7530,,ELEMENTARY/MIDDLE,K-8,416,1,DISTRICT
355,126515001,7811,6540,LANKENAU HIGH SCHOOL,LANKENAU HIGH SCHOOL,201 SPRING LANE,19128,(215) 400-3420,,HIGH SCHOOL,9-12,349,1,DISTRICT
356,126515001,3744,7330,"LAWTON, HENRY W. SCHOOL",HENRY W. LAWTON SCHOOL,6101 JACKSON ST,19135,(215) 400-3340,,ELEMENTARY SCHOOL,K-5,665,1,DISTRICT
357,126515001,6530,1340,"LEA, HENRY C.",HENRY C. LEA SCHOOL,4700 LOCUST ST,19139,(215) 400-7660,,ELEMENTARY/MIDDLE,K-8,536,1,DISTRICT
358,126515001,3845,8010,"LINCOLN, ABRAHAM HIGH SCHOOL",ABRAHAM LINCOLN HIGH SCHOOL,3201 RYAN AVE,19136,(215) 400-3300,,HIGH SCHOOL,9-12,1963,1,DISTRICT
359,126515001,3717,6440,"LINGELBACH, ANNA L. SCHOOL",ANNA L. LINGELBACH SCHOOL,6340 WAYNE AVE,19144,(215) 400-3630,,ELEMENTARY/MIDDLE,K-8,392,1,DISTRICT
360,126515001,4732,1470,"LOCKE, ALAIN SCHOOL",ALAIN LOCKE SCHOOL,4550 HAVERFORD AVE,19139,(215) 400-7670,,ELEMENTARY/MIDDLE,K-8,442,1,DISTRICT
361,126515001,4961,8440,"LOESCHE, WILLIAM H. SCHOOL",WILLIAM H. LOESCHE SCHOOL,595 TOMLINSON RD,19116,(215) 400-3020,,ELEMENTARY SCHOOL,K-5,881,1,DISTRICT
362,126515001,3718,6300,"LOGAN, JAMES SCHOOL",JAMES LOGAN SCHOOL,1700 LINDLEY AVE,19141,(215) 400-3670,,ELEMENTARY SCHOOL,K-5,324,1,DISTRICT
363,126515001,6533,1350,"LONGSTRETH, WILLIAM C. SCHOOL",WILLIAM C. LONGSTRETH SCHOOL,5700 WILLOWS AVE,19143,(215) 400-7870,,ELEMENTARY/MIDDLE,K-8,336,1,DISTRICT
364,126515001,7232,7350,"LOWELL, JAMES R. SCHOOL",JAMES R. LOWELL SCHOOL,450 W NEDRO AVE,19120,(215) 400-3740,,ELEMENTARY SCHOOL,K-4,686,1,DISTRICT
365,126515001,3694,5340,"LUDLOW, JAMES R. SCHOOL",JAMES R. LUDLOW SCHOOL,550 W MASTER ST,19122,(215) 400-7430,,ELEMENTARY/MIDDLE,K-8,270,1,DISTRICT
366,126515001,3797,7360,"MARSHALL, JOHN SCHOOL",JOHN MARSHALL SCHOOL,4500 GRISCOM ST,19124,(215) 400-3950,,ELEMENTARY SCHOOL,K-5,369,1,DISTRICT
367,126515001,7521,5500,"MARSHALL, THURGOOD SCHOOL",THURGOOD MARSHALL SCHOOL,5120 N 6TH ST,19120,(215) 400-3770,,ELEMENTARY/MIDDLE,K-8,692,1,DISTRICT
368,126515001,3842,5060,"MASTBAUM, JULES E. HIGH SCHOOL",JULES E. MASTBAUM AREA VOCATIONAL TECHNICAL HIGH SCHOOL,3116 FRANKFORD AVE,19134,(215) 400-7220,,HIGH SCHOOL,9-12,631,1,DISTRICT
369,126515001,3808,2140,"MASTERMAN,JULIA R. HIGH SCHOOL",JULIA R. MASTERMAN SCHOOL,1699 SPRING GARDEN ST,19130,(215) 400-7580,,MIDDLE/HIGH,5-12,1206,1,DISTRICT
370,126515001,3769,8300,MAYFAIR SCHOOL,MAYFAIR SCHOOL,3001 PRINCETON AVE,19149,(215) 400-3280,,ELEMENTARY/MIDDLE,K-8,2208,1,DISTRICT
371,126515001,3648,2340,"MC CALL, GEN. GEORGE A. SCHOOL",GENERAL GEORGE A. MCCALL SCHOOL,325 S 7TH ST,19106,(215) 400-7840,,ELEMENTARY/MIDDLE,K-8,691,1,DISTRICT
372,126515001,6534,7380,"MC CLURE, ALEXANDER K. SCHOOL",ALEXANDER K. MCCLURE SCHOOL,600 W HUNTING PARK AVE,19140,(215) 400-3870,,ELEMENTARY SCHOOL,K-5,621,1,DISTRICT
373,126515001,3611,1360,"MC MICHAEL, MORTON SCHOOL",MORTON MCMICHAEL SCHOOL,3543 FAIRMOUNT AVE,19104,(215) 400-7750,,ELEMENTARY/MIDDLE,K-8,345,1,DISTRICT
374,126515001,3719,6310,"MCCLOSKEY, JOHN F. SCHOOL",JOHN F. MCCLOSKEY SCHOOL,8500 PICKERING ST,19150,(215) 400-3380,,ELEMENTARY/MIDDLE,K-8,344,1,DISTRICT
375,,,3040,EXCEL MIDDLE YEARS ACADEMY,EXCEL MIDDLE YEARS ACADEMY,4300 WESTMINSTER AVE,19104,(215) 436-0307,,MIDDLE SCHOOL,6-8,74,1,CONTRACTED
376,100510000,7744,3364,FIRST PHILADELPHIA CHARTER,FIRST PHILADELPHIA PREPARATORY CHARTER SCHOOL,4300 TACONY ST,19124,(215) 743-3100,,ELEMENTARY/MIDDLE/HIGH,K-12,1905,2,CHARTER
377,126510021,7857,3384,FOLK ARTS CULTURAL TREASURES,FOLK ARTS-CULTURAL TREASURES CHARTER SCHOOL,1023 CALLOWHILL ST,19123,(215) 569-2600,,ELEMENTARY/MIDDLE,K-8,503,2,CHARTER
378,126515001,,3210,FRANKLIN HIGH SCHOOL EOP,BEN FRANKLIN HIGH SCHOOL EOP,540 N 13TH ST,19130,(215) 400-7600,,HIGH SCHOOL,9-12,118,1,DISTRICT
379,126513450,7666,3331,FRANKLIN TOWNE CHARTER SCHOOL,FRANKLIN TOWNE CHARTER HIGH SCHOOL,5301 TACONY ST,19137,(215) 289-5000,,HIGH SCHOOL,9-12,1192,2,CHARTER
380,147513703,8123,3403,FRANKLIN TOWNE ELEMENTARY,FRANKLIN TOWNE CHARTER ELEMENTARY SCHOOL,4259 RICHMOND ST,19137,(215) 289-3389,,ELEMENTARY/MIDDLE,K-8,954,2,CHARTER
381,126513270,7586,3318,FREIRE CHARTER SCHOOL,FREIRE CHARTER SCHOOL,2027 CHESTNUT ST,19103,(215) 557-8555,,MIDDLE/HIGH,9-12,1022,2,CHARTER
382,126518004,,3428,G.L.A. CHARTER @ HUEY,GLOBAL LEADERSHIP ACADEMY AT HUEY,5200 PINE ST,19143,(215) 471-2978,,ELEMENTARY/MIDDLE,K-8,618,2,CHARTER
383,,,8100,GATEWAY TO COLLEGE,GATEWAY TO COLLEGE - COMMUNITY COLLEGE OF PHILADELPHIA,1700 SPRING GARDEN ST RM M1-24,19130,(215) 751-8540,,HIGH SCHOOL,9-12,76,1,CONTRACTED
384,126513380,7639,3337,GLOBAL LEADERSHIP ACADEMY,GLOBAL LEADERSHIP ACADEMY CHARTER SCHOOL,4601 W GIRARD AVE,19131,(267) 295-5700,,ELEMENTARY/MIDDLE,K-8,690,2,CHARTER
385,126510005,7748,3365,GREEN WOODS CHARTER SCHOOL,GREEN WOODS CHARTER SCHOOL,468 DOMINO LANE,19128,(215) 482-6337,,ELEMENTARY/MIDDLE,K-8,683,2,CHARTER
386,126512850,7511,3302,HARAMBEE INSTITUTE OF SCIENCE,HARAMBEE INSTITUTE OF SCIENCE AND TECHNOLOGY CHARTER SCHOOL,640 N 66TH ST,19151,(215) 472-8770,,ELEMENTARY/MIDDLE,K-8,565,2,CHARTER
387,126513290,7588,3323,MASTERY CHARTER AT HARDY WILLIAMS,MASTERY CHARTER SCHOOL AT HARDY WILLIAMS,5400 WARRINGTON AVE,19143,(215) 724-2343,,ELEMENTARY/MIDDLE/HIGH,K-12,1161,2,CHARTER
388,126512980,7542,3309,IMHOTEP CHARTER SCHOOL,IMHOTEP INSTITUTE CHARTER HIGH SCHOOL,6201 N 21ST ST,19138,(215) 438-4140,,HIGH SCHOOL,9-12,579,2,CHARTER
389,126513510,7683,3341,INDEPENDENCE CHARTER SCHOOL,INDEPENDENCE CHARTER SCHOOL,1600 LOMBARD ST,19146,(215) 238-8000,,ELEMENTARY/MIDDLE,K-8,824,2,CHARTER
390,126512039,,3442,INDEPENDENCE CHARTER WEST,INDEPENDENCE CHARTER SCHOOL WEST,5600 CHESTER AVE,19143,(215) 724-5600,,ELEMENTARY SCHOOL,K-6,619,2,CHARTER
391,126513070,,3308,INQUIRY CHARTER SCHOOL,INQUIRY CHARTER SCHOOL,1301 BELMONT AVE,19104,(215) 823-5541,,ELEMENTARY SCHOOL,K-5,273,2,CHARTER
392,182514568,7979,3389,KEYSTONE ACADEMY CHARTER,KEYSTONE ACADEMY CHARTER SCHOOL,4521 LONGSHORE AVE,19135,(215) 332-2111,,ELEMENTARY/MIDDLE,K-8,676,2,CHARTER
393,126514864,,3353,KIPP DUBOIS CHARTER SCHOOL,KIPP DUBOIS CHARTER SCHOOL,5070 PARKSIDE AVE,19131,(215) 307-3465,,HIGH SCHOOL,9-12,554,2,CHARTER
394,126510013,7776,3370,KIPP PHILADELPHIA CHARTER,KIPP PHILADELPHIA CHARTER SCHOOL,2539 N 16TH ST,19132,(267) 758-2630,,ELEMENTARY/MIDDLE,K-8,867,2,CHARTER
395,126515492,,3443,KIPP WEST PHILA CHARTER SCHOOL,KIPP WEST PHILADELPHIA CHARTER SCHOOL,5900 BALTIMORE AVE,19143,(267) 787-5700,,MIDDLE SCHOOL,5-8,360,2,CHARTER
396,172510793,8124,3396,KIPP WEST PHILA PREP CHARTER,KIPP WEST PHILADELPHIA PREPARATORY CHARTER SCHOOL,5900 BALTIMORE AVE,19143,(215) 294-2973,,MIDDLE SCHOOL,5-8,348,2,CHARTER
397,126513110,7565,3310,LAB SCH OF COMMUNICAT'N & LANG,LABORATORY CHARTER SCHOOL OF COMMUNICATION AND LANGUAGES,800 NORTH ORIANNA ST,19123,(215) 574-1680,,ELEMENTARY/MIDDLE,K-8,531,2,CHARTER
398,,,3240,LIGUORI ACADEMY-FORTIS,LIGUORI ACADEMY-FORTIS,1952 E ALLEGHENY AVE,19134,(267) 571-1952,,HIGH SCHOOL,9-12,97,1,CONTRACTED
399,126519476,8206,3419,LINDLEY ACADEMY CHARTER @ BIRNEY,LINDLEY ACADEMY CHARTER @ BIRNEY,900 LINDLEY AVE,19141,(215) 456-3000,,ELEMENTARY/MIDDLE,K-8,726,2,CHARTER
400,126513480,7672,3332,MARIANA BRACETTI ACADEMY,MARIANA BRACETTI ACADEMY CHARTER SCHOOL,1840 TORRESDALE AVE,19124,(215) 291-4436,,ELEMENTARY/MIDDLE/HIGH,K-12,1336,2,CHARTER
401,126510014,7777,3366,MARITIME ACADEMY CHARTER,MARITIME ACADEMY CHARTER SCHOOL (MACHS),2275 BRIDGE ST,19137,(215) 535-4555,,ELEMENTARY/MIDDLE/HIGH,1-12,870,2,CHARTER
402,126513117,,3440,MAST COMMUNITY CHARTER II,MAST COMMUNITY CHARTER SCHOOL II,6501 NEW STATE RD,19135,(215) 398-7960,,ELEMENTARY SCHOOL,K-6,980,2,CHARTER
403,126519644,8259,3420,MASTERY CHARTER @ CLEVELAND,MASTERY CHARTER SCHOOL AT CLEVELAND,3701 N 19TH ST,19140,(215) 227-5042,,ELEMENTARY/MIDDLE,K-8,734,2,CHARTER
404,126511748,8208,3415,MASTERY CHARTER @ CLYMER,MASTERY CHARTER SCHOOL AT CLYMER,1201 W RUSH ST,19133,(215) 223-2243,,ELEMENTARY SCHOOL,K-6,539,2,CHARTER
405,126513734,8207,3416,MASTERY CHARTER @ GRATZ HIGH,MASTERY CHARTER SCHOOL AT GRATZ,1798 W HUNTING PARK AVE,19140,(215) 227-4408,,MIDDLE/HIGH,7-12,1272,2,CHARTER
406,126516457,8153,3407,MASTERY CHARTER @ HARRITY,MASTERY CHARTER SCHOOL AT HARRITY,5601 CHRISTIAN ST,19143,(215) 471-2908,,ELEMENTARY/MIDDLE,K-8,823,2,CHARTER
407,126519433,8152,3408,MASTERY CHARTER @ MANN,MASTERY CHARTER SCHOOL AT MANN,5376 W BERKS ST,19131,(215) 581-5616,,ELEMENTARY SCHOOL,K-6,557,2,CHARTER
408,126518795,3721,3426,MASTERY CHARTER @ PASTORIUS,MASTERY CHARTER SCHOOL AT PASTORIUS,5650 SPRAGUE ST,19138,(215) 951-5689,,ELEMENTARY/MIDDLE,K-8,620,2,CHARTER
409,151514721,7961,3393,MASTERY CHARTER @ PICKETT,MASTERY CHARTER SCHOOL AT PICKETT,5700 WAYNE AVE,19144,(215) 866-9000,,MIDDLE/HIGH,6-12,895,2,CHARTER
410,126515001,3783,1390,"POWEL, SAMUEL SCHOOL",SAMUEL POWEL SCHOOL,301 N 36TH ST,19104,(215) 400-7740,,ELEMENTARY SCHOOL,K-4,243,1,DISTRICT
411,126515001,6765,7490,PRINCE HALL SCHOOL,PRINCE HALL SCHOOL,6101 N GRATZ ST,19141,(215) 400-3690,,ELEMENTARY SCHOOL,K-5,538,1,DISTRICT
412,126515001,7813,6090,RANDOLPH TECHNICAL HIGH SCHOOL,A. PHILIP RANDOLPH CAREER AND TECHNICAL HIGH SCHOOL,3101 HENRY AVE,19129,(215) 400-3840,,HIGH SCHOOL,9-12,370,1,DISTRICT
413,126515001,3771,8360,RHAWNHURST SCHOOL,RHAWNHURST SCHOOL,7809 CASTOR AVE,19152,(215) 400-3220,,ELEMENTARY SCHOOL,K-5,626,1,DISTRICT
414,126515001,3614,1410,"RHOADS, JAMES SCHOOL",JAMES RHOADS SCHOOL,4901 PARRISH ST,19139,(215) 400-7680,,ELEMENTARY/MIDDLE,K-8,451,1,DISTRICT
415,126515001,6522,4350,RHODES ELEMENTARY SCHOOL,E. WASHINGTON RHODES SCHOOL,2900 W CLEARFIELD ST,19132,(215) 400-7060,,ELEMENTARY/MIDDLE,K-8,479,1,DISTRICT
416,126515001,3701,5400,RICHMOND SCHOOL,RICHMOND SCHOOL,2944 BELGRADE ST,19134,(215) 400-7150,,ELEMENTARY SCHOOL,K-5,510,1,DISTRICT
417,126515001,7780,1050,"ROBESON, PAUL HIGH SCHOOL",PAUL ROBESON HIGH SCHOOL FOR HUMAN SERVICES,4125 LUDLOW ST,19104,(215) 400-7780,,HIGH SCHOOL,9-12,312,1,DISTRICT
418,126515001,3824,6360,ROOSEVELT ELEMENTARY SCHOOL,THEODORE ROOSEVELT SCHOOL,430 E WASHINGTON LN,19144,(215) 400-3640,,ELEMENTARY/MIDDLE,K-8,459,1,DISTRICT
419,126515001,3724,7530,"ROWEN, WILLIAM SCHOOL",WILLIAM ROWEN SCHOOL,6841 N 19TH ST,19126,(215) 400-3550,,ELEMENTARY SCHOOL,K-5,411,1,DISTRICT
420,126515001,3844,6030,ROXBOROUGH HIGH SCHOOL,ROXBOROUGH HIGH SCHOOL,6498 RIDGE AVE,19128,(215) 400-3400,,HIGH SCHOOL,9-12,779,1,DISTRICT
421,126515001,3861,6040,"SAUL, WALTER B. HIGH SCHOOL",WALTER B. SAUL HIGH SCHOOL,7100 HENRY AVE,19128,(215) 400-3450,,HIGH SCHOOL,9-12,513,1,DISTRICT
422,126515001,7245,1100,"SAYRE, WILLIAM L. HIGH SCHOOL",WILLIAM L. SAYRE HIGH SCHOOL,5800 WALNUT ST,19139,(215) 400-7800,,HIGH SCHOOL,9-12,410,1,DISTRICT
423,126515001,,2680,SCIENCE LEADERSHIP ACADEMY AT BEEBER,THE SCIENCE LEADERSHIP ACADEMY AT BEEBER,5925 MALVERN AVE,19131,(215) 400-7270,,MIDDLE/HIGH,"5-6, 9-12",602,1,DISTRICT
424,126515001,7906,2650,SCIENCE LEADERSHIP ACADEMY,SCIENCE LEADERSHIP ACADEMY,440 N BROAD ST,19130,(215) 400-7830,,HIGH SCHOOL,9-12,499,1,DISTRICT
425,126515001,,2050,SCIENCE LEADERSHIP ACADEMY MIDDLE SCHOOL,SCIENCE LEADERSHIP ACADEMY MIDDLE SCHOOL,3600 MARKET ST,19104,(215) 400-8320,,MIDDLE SCHOOL,5-8,356,1,DISTRICT
426,126515001,3653,2630,"SHARSWOOD, GEORGE SCHOOL",GEORGE W. SHARSWOOD SCHOOL,2300 S 2ND ST,19148,(215) 400-8270,,ELEMENTARY/MIDDLE,K-8,472,1,DISTRICT
427,126515001,3725,6380,SHAWMONT SCHOOL,SHAWMONT SCHOOL,535 SHAWMONT AVE,19128,(215) 400-3440,,ELEMENTARY/MIDDLE,K-8,480,1,DISTRICT
428,126515001,3702,5410,"SHEPPARD, ISAAC A. SCHOOL",ISAAC A. SHEPPARD SCHOOL,120 W CAMBRIA ST,19133,(215) 400-7070,,ELEMENTARY SCHOOL,K-4,163,1,DISTRICT
429,126515001,3800,5530,"SHERIDAN, PHILIP H. SCHOOL",PHILIP H. SHERIDAN SCHOOL,800 E ONTARIO ST,19134,(215) 400-7160,,ELEMENTARY SCHOOL,K-4,550,1,DISTRICT
430,126515001,3773,8340,"SOLIS-COHEN, SOLOMON SCHOOL",SOLOMON SOLIS-COHEN SCHOOL,7001 HORROCKS ST,19149,(215) 400-3250,,ELEMENTARY SCHOOL,K-5,1245,1,DISTRICT
431,126515001,3859,2000,SOUTH PHILADELPHIA HIGH SCHOOL,SOUTH PHILADELPHIA HIGH SCHOOL,2101 S BROAD ST,19148,(215) 400-8400,,HIGH SCHOOL,9-12,607,1,DISTRICT
432,126515001,3654,2640,SOUTHWARK SCHOOL,SOUTHWARK SCHOOL,1835 S 9TH ST,19148,(215) 400-8280,,ELEMENTARY/MIDDLE,K-8,892,1,DISTRICT
433,126515001,3655,5560,SPRING GARDEN SCHOOL,SPRING GARDEN SCHOOL,1146 MELON ST,19123,(215) 400-7610,,ELEMENTARY/MIDDLE,K-8,292,1,DISTRICT
434,126515001,7234,8350,"SPRUANCE, GILBERT SCHOOL",GILBERT SPRUANCE SCHOOL,6401 HORROCKS ST,19149,(215) 400-3290,,ELEMENTARY/MIDDLE,K-8,1370,1,DISTRICT
435,126515001,3635,2450,"STANTON, EDWIN M. SCHOOL",EDWIN M. STANTON SCHOOL,901 S 17TH ST,19146,(215) 400-7960,,ELEMENTARY/MIDDLE,K-8,301,1,DISTRICT
436,126515001,4963,7290,"STEARNE, ALLEN M. SCHOOL",ALLEN M. STEARNE SCHOOL,1655 UNITY ST,19124,(215) 400-3980,,ELEMENTARY/MIDDLE,K-8,514,1,DISTRICT
