OBJECTID,AUN,SCHOOL_NUM,LOCATION_ID,SCHOOL_NAME,SCHOOL_NAME_LABEL,STREET_ADDRESS,ZIP_CODE,PHONE_NUMBER,ACTIVE,GRADE_LEVEL,GRADE_ORG,ENROLLMENT,TYPE,TYPE_SPECIFIC
437,126515001,3727,6390,"STEEL, EDWARD SCHOOL",EDWARD T. STEEL SCHOOL,4301 WAYNE AVE,19140,(215) 400-3910,,ELEMENTARY/MIDDLE,K-8,429,1,DISTRICT
438,126515001,7255,4140,STRAWBERRY MANSION HIGH SCHOOL,STRAWBERRY MANSION HIGH SCHOOL,3133 RIDGE AVE,19121,(215) 400-7500,,HIGH SCHOOL,10-12,166,1,DISTRICT
439,126515001,3753,7430,"SULLIVAN, JAMES J. SCHOOL",JAMES J. SULLIVAN SCHOOL,5300 DITMAN ST,19124,(215) 400-3960,,ELEMENTARY SCHOOL,K-5,608,1,DISTRICT
440,126515001,7072,8090,SWENSON ARTS/TECH HIGH SCHOOL,SWENSON ARTS AND TECHNOLOGY HIGH SCHOOL,2750 RED LION RD,19114,(215) 400-3140,,HIGH SCHOOL,9-12,626,1,DISTRICT
441,126515001,3657,2690,"TAGGART, JOHN H. SCHOOL",JOHN H. TAGGART SCHOOL,400 W PORTER ST,19148,(215) 400-8290,,ELEMENTARY/MIDDLE,K-8,456,1,DISTRICT
442,126515001,3755,7440,"TAYLOR, BAYARD SCHOOL",BAYARD TAYLOR SCHOOL,3698 N RANDOLPH ST,19140,(215) 400-3880,,ELEMENTARY SCHOOL,K-5,501,1,DISTRICT
443,126515001,,5660,THE LINC,THE LINC,122 W ERIE AVE,19140,(215) 400-3940,,HIGH SCHOOL,9-12,216,1,DISTRICT
444,126515001,,5620,THE U SCHOOL,THE U SCHOOL,2000 N 7TH ST,19122,(215) 400-7460,,HIGH SCHOOL,9-12,238,1,DISTRICT
445,126515001,8328,8560,THE WORKSHOP SCHOOL,THE WORKSHOP SCHOOL,221 S HANSON ST,19139,(215) 400-7730,,HIGH SCHOOL,9-12,227,1,DISTRICT
446,126515001,3832,1130,TILDEN MIDDLE SCHOOL,WILLIAM T. TILDEN SCHOOL,6601 ELMWOOD AVE,19142,(215) 400-8170,,MIDDLE SCHOOL,5-8,382,1,DISTRICT
447,126515001,3659,2720,VARE-WASHINGTON ELEMENTARY,VARE-WASHINGTON SCHOOL,1198 S 5TH ST,19147,(215) 400-8120,,ELEMENTARY/MIDDLE,K-8,372,1,DISTRICT
448,126515001,,5180,VAUX HIGH SCHOOL,VAUX HIGH SCHOOL: A BIG PICTURE,2300 W MASTER ST,19121,(267) 507-9690,,HIGH SCHOOL,9-11,309,1,DISTRICT
449,126510004,7685,3335,PEOPLE FOR PEOPLE,PEOPLE FOR PEOPLE CHARTER SCHOOL,800 N BROAD ST,19130,(215) 763-7060,,ELEMENTARY/MIDDLE/HIGH,K-12,541,2,CHARTER
450,,,2530,PHILADELPHIA JUVENILE JUSTICE SERVICES CENTER,PHILADELPHIA JUVENILE JUSTICE SERVICES CENTER SCHOOL,91 N 48TH ST,19139,(215) 683-3495,,MIDDLE/HIGH,6-12,117,1,DISTRICT
451,126515001,,8470,PHILADELPHIA LEARNING ACADEMY-NORTH,PHILADELPHIA LEARNING ACADEMY NORTH,4224 N FRONT ST,19140,(215) 400-9050,,HIGH SCHOOL,8-12,39,1,DISTRICT
452,126515001,8121,8460,PHILADELPHIA LEARNING ACADEMY-SOUTH,PHILADELPHIA LEARNING ACADEMY SOUTH,4300 WESTMINSTER AVE,19104,(215) 400-9080,,HIGH SCHOOL,9-12,86,1,DISTRICT
453,,,3200,PHILADELPHIA LEARNING ACADEMY-NORTH EOP,PLA NORTH - HUNTING PARK EOP,4224 N FRONT ST,19140,(215) 400-9050,,HIGH SCHOOL,8-12,,1,DISTRICT
454,,,3800,PHILADELPHIA LEARNING ACADEMY-SOUTH EOP,PHILADELPHIA LEANING ACADEMY SOUTH EOP,4300 WESTMINSTER AVE,19104,(215) 400-9080,,HIGH SCHOOL,9-12,,1,DISTRICT
455,126513400,7647,3336,PHILADELPHIA PERFORMING ARTS-BROAD ST,PHILADELPHIA PERFORMING ARTS: A STRING THEORY CHARTER SCHOOL,2600 S BROAD ST,19145,(215) 551-4000,,ELEMENTARY SCHOOL,2-4,,2,CHARTER
456,126513280,7587,3322,PHILADELPHIA ACADEMY,PHILADELPHIA ACADEMY CHARTER SCHOOL,11000 ROOSEVELT BLVD,19116,(215) 676-8320,,ELEMENTARY/MIDDLE,K-8,1111,2,CHARTER
457,126515691,,3422,PHILADELPHIA CHARTER FOR ARTS,THE PHILADELPHIA CHARTER SCHOOL FOR ARTS AND SCIENCES,1197 HAWORTH ST,19124,(215) 537-2520,,ELEMENTARY/MIDDLE,K-8,1030,2,CHARTER
458,126510009,7737,3358,PHILADELPHIA ELECTRICAL AND TECHNOLOGY CHARTER SCHOOL,PHILADELPHIA ELECTRICAL AND TECHNOLOGY CHARTER SCHOOL,1420 CHESTNUT ST,19102,(267) 514-1823,,HIGH SCHOOL,9-12,602,2,CHARTER
459,126510016,7828,3378,PHILADELPHIA MONTESSORI,PHILADELPHIA MONTESSORI CHARTER SCHOOL,2227 ISLAND AVE,19142,(215) 365-4011,,ELEMENTARY SCHOOL,K-6,200,2,CHARTER
460,,,3840,PHILADELPHIA OIC WORKFORCE ACADEMY,PHILADELPHIA OIC WORKFORCE ACADEMY,1231 N BROAD ST,19122,(215) 236-7700,,HIGH SCHOOL,9-12,118,1,CONTRACTED
461,126512960,7540,3313,PREPARATORY CHARTER SCHOOL,"PREPARATORY CHARTER SCHOOL OF MATHEMATICS, SCIENCE, TECHNOLOGY AND CAREERS",1928 POINT BREEZE AVE,19145,(215) 334-6144,,HIGH SCHOOL,9-12,631,2,CHARTER
462,,,8900,RE-ENGAGEMENT CENTER,RE-ENGAGEMENT CENTER,440 N BROAD ST,19130,(215) 400-6700,,HIGH SCHOOL,9-12,,1,DISTRICT
463,126510008,7684,3359,RICHARD ALLEN PREPARATORY,RICHARD ALLEN PREPARATORY CHARTER SCHOOL,2601 S 58TH ST,19143,(215) 878-1544,,MIDDLE SCHOOL,5-8,473,2,CHARTER
464,126510001,7677,3360,RUSSELL BYERS CHARTER SCHOOL,RUSSELL BYERS CHARTER SCHOOL,1911 ARCH ST,19103,(215) 972-1700,,ELEMENTARY/MIDDLE,K-8,704,2,CHARTER
465,114514135,8083,3399,SANKOFA FREEDOM ACADEMY,SANKOFA FREEDOM ACADEMY CHARTER SCHOOL,2501 KENSINGTON AVE,19125,(215) 288-2001,,ELEMENTARY/MIDDLE/HIGH,K-12,677,2,CHARTER
466,126515001,,3880,SOUTH PHILADELPHIA HIGH SCHOOL EOP,SOUTH PHILADELPHIA HIGH SCHOOL EOP,2101 S BROAD ST,19148,(215) 400-8400,,HIGH SCHOOL,9-12,97,1,DISTRICT
467,108515107,7960,3392,SOUTHWEST LEADERSHIP ACADEMY,SOUTHWEST LEADERSHIP ACADEMY CHARTER SCHOOL,7101 PASCHALL AVE,19142,(215) 729-1939,,ELEMENTARY/MIDDLE,K-8,707,2,CHARTER
468,192518422,8126,3404,TACONY ACADEMY CHARTER SCHOOL,TACONY ACADEMY CHARTER SCHOOL,1330 RHAWN ST,19111,(215) 742-5100,,ELEMENTARY/MIDDLE/HIGH,K-12,1092,2,CHARTER
469,126511530,,3441,TECH FREIRE CHARTER SCHOOL,TECH FREIRE CHARTER SCHOOL,2221 N BROAD ST,19132,(267) 507-1111,,HIGH SCHOOL,9-12,509,2,CHARTER
470,126512674,3617,3424,UNIVERSAL ALCORN CHARTER,UNIVERSAL CHARTER SCHOOL AT ALCORN,3200 DICKINSON ST,19146,(215) 952-6219,,ELEMENTARY/MIDDLE,K-8,541,2,CHARTER
471,126519434,8195,3417,UNIVERSAL AUDENRIED CHARTER,UNIVERSAL CHARTER SCHOOL AT AUDENRIED,3301 TASKER ST,19145,(215) 952-4801,,HIGH SCHOOL,9-12,535,2,CHARTER
472,168513758,8145,3410,UNIVERSAL CHARTER @ BLUFORD,UNIVERSAL CHARTER SCHOOL AT BLUFORD,5720 MEDIA ST,19131,(215) 581-5502,,ELEMENTARY SCHOOL,K-6,531,2,CHARTER
473,103519376,8146,3411,UNIVERSAL CHARTER @ DAROFF,UNIVERSAL CHARTER SCHOOL AT DAROFF,5630 VINE ST,19139,(215) 471-2905,,ELEMENTARY/MIDDLE,K-8,732,2,CHARTER
474,126517442,8251,3421,UNIVERSAL CREIGHTON CHARTER,UNIVERSAL CHARTER SCHOOL AT CREIGHTON,5401 TABOR AVE,19120,(215) 537-2531,,ELEMENTARY/MIDDLE,K-8,741,2,CHARTER
475,126513210,7580,3326,UNIVERSAL INSTITUTE,UNIVERSAL INSTITUTE CHARTER SCHOOL,801 S 15TH ST,19146,(215) 732-2876,,ELEMENTARY/MIDDLE,K-8,653,2,CHARTER
476,126513415,8196,3418,UNIVERSAL VARE CHARTER SCHOOL,UNIVERSAL CHARTER SCHOOL AT VARE,2100 S 24TH ST,19145,(215) 952-8611,,MIDDLE SCHOOL,5-8,279,2,CHARTER
477,126513020,7548,3314,WEST OAK LANE CHARTER SCHOOL,WEST OAK LANE CHARTER SCHOOL,7115 STENTON AVE,19138,(215) 927-7995,,ELEMENTARY/MIDDLE,K-8,1041,2,CHARTER
478,126510006,7722,3357,WEST PHILADELPHIA ACHIEVEMENT,WEST PHILADELPHIA ACHIEVEMENT CHARTER SCHOOL,6701 CALLOWHILL ST,19151,(215) 476-6471,,ELEMENTARY SCHOOL,K-5,684,2,CHARTER
479,126510007,7724,3362,WISSAHICKON CHARTER SCHOOL,WISSAHICKON CHARTER SCHOOL,4700 WISSAHICKON AVE,19144,(267) 338-1020,,ELEMENTARY/MIDDLE,K-8,973,2,CHARTER
480,,,8450,YES PHILLY,YES PHILLY,2709 N BROAD ST,19122,(215) 769-0340,,HIGH SCHOOL,9-12,104,1,CONTRACTED
481,126513250,7584,3329,YOUNG SCHOLARS CHARTER SCHOOL,YOUNG SCHOLARS CHARTER SCHOOL,900 N MARSHALL ST,19123,(215) 232-9727,,MIDDLE SCHOOL,6-8,292,2,CHARTER
482,126512870,7513,3304,YOUTHBUILD PHILADELPHIA CHARTER,YOUTHBUILD PHILADELPHIA CHARTER SCHOOL,1231 N BROAD ST - 3RD FLR,19122,(215) 627-8671,,HIGH SCHOOL,12,243,2,CHARTER
483,226510039,,,63RD ST MULTICULTURAL ACADEMY OF ACADEMIC EXCELLENCE,63RD ST MULTICULTURAL ACADEMY OF ACADEMIC EXCELLENCE,5828 MARKET ST,19131,(215) 240-6721,,ELEMENTARY/MIDDLE/HIGH,PREK-12,,3,PRIVATE
484,326514508,,,CB COMMUNITY SCHOOLS,CB COMMUNITY SCHOOLS,4101 FREELAND AVE,19128,(267) 766-3130,,,9-12,,3,PRIVATE
485,226517510,,,CITY SCHOOL AT FAIRMOUNT,CITY SCHOOL AT FAIRMOUNT,860 N 24TH ST,19130,(215) 769-5363,,ELEMENTARY SCHOOL,PREK-4,,3,PRIVATE
486,326512995,,,COMMUNITY COUNCIL LEARNING ACADEMY,COMMUNITY COUNCIL LEARNING ACADEMY,4224 N FRONT ST,19140,(215) 845-2670,,ELEMENTARY/MIDDLE/HIGH,,,3,PRIVATE
487,226513837,,,CREATIVE MINDS CHRISTIAN ACADEMY,CREATIVE MINDS CHRISTIAN ACADEMY,6000 W THOMPSON ST,19151,(215) 473-4482,,,,,3,PRIVATE
488,226519494,,,KUMON MATH AND READING PHILADELPHIA,KUMON MATH AND READING PHILADELPHIA,238 N 22ND ST,19103,(215) 564-6284,,UNGRADED,UNGRADED,,3,PRIVATE
489,226511879,,,KUMON OF PHILADELPHIA- GRANT AVE,KUMON OF PHILADELPHIA- GRANT AVE,2550 GRANT AVE,19114,(215) 613-1002,,UNGRADED,UNGRADED,,3,PRIVATE
490,226515488,,,MATHNASIUM OF ANDORRA,MATHNASIUM OF ANDORRA,8500 HENRY AVE,19128,(267) 437-2388,,UNGRADED,UNGRADED,,3,PRIVATE
491,326516627,,,ONE ON ONE TUTORING SERVICE,ONE ON ONE TUTORING SERVICE,7047 GERMANTOWN AVE,19119,(215) 842-0400,,TUTORING,UNGRADED,,3,PRIVATE
492,226514088,,,ROXBOROUGH CHRISTIAN SCHOOL,ROXBOROUGH CHRISTIAN SCHOOL,6301 RIDGE AVE,19128,(215) 482-0293,,ELEMENTARY SCHOOL,K-4,,3,PRIVATE
493,326518538,,,SCHUYLKILL CENTER FOR ENVIRONMENTAL EDUCATION,SCHUYLKILL CENTER FOR ENVIRONMENTAL EDUCATION,8480 HAGYS MILL RD,19128,(215) 482-7300,,UNGRADED,UNGRADED,,3,PRIVATE
494,326510179,,,YALE SCHOOL OF PHILADELPHIA,YALE SCHOOL OF PHILADELPHIA,135 RECTOR ST,19127,(215) 839-0525,,ELEMENTARY/MIDDLE,1-8,,3,PRIVATE
495,126515001,3728,6400,WIDENER MEMORIAL SCHOOL,WIDENER MEMORIAL SCHOOL,1450 W OLNEY AVE,19141,(215) 400-3710,,ELEMENTARY/MIDDLE/HIGH,K-12,142,1,DISTRICT
496,126515001,6544,5440,"WILLARD, FRANCES E. SCHOOL",FRANCES E. WILLARD SCHOOL,1930 E ELKHART ST,19134,(215) 400-7180,,ELEMENTARY SCHOOL,K-4,673,1,DISTRICT
497,126515001,7253,8120,"WILSON, WOODROW MIDDLE SCHOOL",WOODROW WILSON SCHOOL,1800 COTTMAN AVE,19111,(215) 400-3190,,MIDDLE SCHOOL,6-8,1421,1,DISTRICT
498,126515001,,4470,"WRIGHT, RICHARD R. SCHOOL",RICHARD R. WRIGHT SCHOOL,2700 W DAUPHIN ST,19132,(215) 400-7030,,ELEMENTARY SCHOOL,K-5,351,1,DISTRICT
499,126515001,7233,7460,"ZIEGLER, WILLIAM H. SCHOOL",WILLIAM H. ZIEGLER SCHOOL,5935 SAUL ST,19149,(215) 400-3260,,ELEMENTARY/MIDDLE,K-8,547,1,DISTRICT
500,126510015,7825,3379,AD PRIMA CHARTER SCHOOL,AD PRIMA CHARTER SCHOOL,1922 N 63RD ST,19151,(267) 403-2672,,ELEMENTARY/MIDDLE,K-8,693,2,CHARTER
501,126512990,7543,3315,ALLIANCE FOR PROGRESS CHARTER,ALLIANCE FOR PROGRESS CHARTER SCHOOL,1821 N CECIL B MOORE AVE,19121,(215) 232-4892,,ELEMENTARY/MIDDLE,K-8,522,2,CHARTER
502,104510394,8031,3395,ANTONIA PANTOJA CHARTER SCHOOL,ANTONIA PANTOJA CHARTER SCHOOL,4101 N AMERICAN ST,19140,(215) 329-2733,,ELEMENTARY/MIDDLE,K-8,719,2,CHARTER
503,126513190,7578,3317,ARCHITECTURE & DESIGN CHARTER,ARCHITECTURE AND DESIGN CHARTER SCHOOL,105 S 7TH ST,19106,(215) 351-2900,,HIGH SCHOOL,9-12,554,2,CHARTER
504,133513315,8149,3406,ASPIRA CHARTER @ STETSON,ASPIRA CHARTER SCHOOL AT STETSON,3200 B ST,19134,(215) 291-4720,,MIDDLE SCHOOL,5-8,887,2,CHARTER
505,126513452,8205,3414,ASPIRA OLNEY CHARTER HIGH,ASPIRA CHARTER SCHOOL AT OLNEY,100 W DUNCANNON AVE,19120,(215) 456-3014,,HIGH SCHOOL,9-12,1989,2,CHARTER
506,126510010,7750,3368,BELMONT ELEMENTARY CHARTER,BELMONT CHARTER SCHOOL,4030 BROWN ST,19104,(215) 823-8208,,ELEMENTARY/MIDDLE,K-11,964,2,CHARTER
507,185515523,7981,3388,BOYS LATIN OF PHILADELPHIA CHARTER,BOYS LATIN OF PHILADELPHIA CHARTER SCHOOL,5501 CEDAR AVE,19143,(215) 387-5149,,MIDDLE/HIGH,6-12,836,2,CHARTER
508,,,2310,CAMELOT ACADEMY,CAMELOT ACADEMY,1435 N 26TH ST,19121,(215) 684-5080,,MIDDLE/HIGH,6-12,78,1,CONTRACTED
509,,8120,3820,CAMELOT ACADEMY EAST,CAMELOT ACADEMY EAST,4224 N FRONT ST,19140,(267) 335-4764,,MIDDLE/HIGH,7-12,58,1,CONTRACTED
510,126513160,7575,3306,CHRISTOPHER COLUMBUS CHARTER,CHRISTOPHER COLUMBUS CHARTER SCHOOL,916 CHRISTIAN ST,19147,(215) 925-7400,,ELEMENTARY/MIDDLE,K-4,952,2,CHARTER
511,126512840,7510,3301,COMMUNITY ACADEMY OF PHILADELPHIA,COMMUNITY ACADEMY OF PHILADELPHIA CHARTER SCHOOL,1100 E ERIE AVE,19124,(215) 533-6700,,ELEMENTARY/MIDDLE/HIGH,K-12,1228,2,CHARTER
512,,,3190,CROSSROADS @ HUNTING PARK,CROSSROADS AT HUNTING PARK,4224 N FRONT ST,19140,(215) 400-9060,,ELEMENTARY SCHOOL,3-6,34,1,DISTRICT
513,,,8690,CROSSROADS ACCELERATED ACADEMY,CROSSROADS ACCELERATED ACADEMY,4300 WESTMINSTER AVE,19104,(215) 400-9070,,MIDDLE SCHOOL,7-10,105,1,DISTRICT
514,126513100,7564,3307,DE HOSTOS CHARTER SCHOOL,EUGENIO MARIA DE HOSTOS CHARTER SCHOOL,6301 N 2ND ST,19120,(215) 324-7012,,ELEMENTARY/MIDDLE,K-8,521,2,CHARTER
515,126510011,7775,3372,DISCOVERY CHARTER SCHOOL,DISCOVERY CHARTER SCHOOL,4700 PARKSIDE AVE,19131,(215) 879-8182,,ELEMENTARY/MIDDLE,K-8,595,2,CHARTER
516,126518547,8150,3412,DOUGLASS MASTERY CHARTER,MASTERY CHARTER SCHOOL AT DOUGLASS,2118 W NORRIS ST,19121,(215) 684-5063,,ELEMENTARY/MIDDLE,K-8,679,2,CHARTER
517,,,3510,EL CENTRO DE ESTUDIANTES,EL CENTRO DE ESTUDIANTES (BIG PICTURE),4290 PENN ST,19124,(267) 687-1172,,HIGH SCHOOL,9-12,231,1,CONTRACTED
518,126513440,7665,3333,ESPERANZA ACADEMY CHARTER,ESPERANZA ACADEMY CHARTER SCHOOL,301 W HUNTING PARK AVE,19140,(215) 457-3667,,ELEMENTARY/MIDDLE/HIGH,K-12,1630,2,CHARTER
519,,,8080,EXCEL ACADEMY NORTH,EXCEL ACADEMY NORTH,1435 N 26TH ST,19121,(215) 684-5080,,HIGH SCHOOL,9-12,143,1,CONTRACTED
520,,,3290,EXCEL ACADEMY SOUTH,EXCEL ACADEMY SOUTH,4641 ROOSEVELT BLVD,19124,(215) 904-6254,,HIGH SCHOOL,9-12,378,1,CONTRACTED
521,126517286,8151,3409,MASTERY CHARTER @ SMEDLEY,MASTERY CHARTER SCHOOL AT SMEDLEY,1790 BRIDGE ST,19124,(215) 537-2523,,ELEMENTARY SCHOOL,K-6,795,2,CHARTER
522,126518118,3731,3427,MASTERY CHARTER @ WISTER,MASTERY CHARTER SCHOOL AT WISTER,67 E BRINGHURST ST,19144,(215) 951-4003,,ELEMENTARY SCHOOL,K-5,522,2,CHARTER
523,126510002,7678,3361,MASTERY CHARTER-LENFEST CAMPUS,MASTERY CHARTER SCHOOL AT LENFEST,35 S 4TH ST,19106,(215) 922-1902,,MIDDLE/HIGH,7-12,581,2,CHARTER
524,126510022,7909,3383,MASTERY CHARTER-SHOEMAKER,MASTERY CHARTER SCHOOL AT SHOEMAKER,5301 MEDIA ST,19131,(267) 296-7111,,MIDDLE/HIGH,7-12,740,2,CHARTER
525,126510023,7910,3385,MASTERY CHARTER-THOMAS CAMPUS,MASTERY CHARTER SCHOOL AT THOMAS CAMPUS,927 JOHNSTON ST,19148,(267) 236-0036,,ELEMENTARY/MIDDLE/HIGH,K-12,1313,2,CHARTER
526,126513230,7582,3321,"MATH, CIVICS AND SCIENCES","MATH, CIVICS AND SCIENCES CHARTER SCHOOL",447 N BROAD ST,19123,(215) 923-4880,,ELEMENTARY/MIDDLE/HIGH,1-12,1016,2,CHARTER
527,126515001,,,ONE BRIGHT RAY MANSION,ONE BRIGHT RAY MANSION,3133 RIDGE AVE,19132,(215) 999-3110,O,HIGH SCHOOL,9-12,183,1,CONTRACTED
528,126515001,,,ONE BRIGHT RAY MANSION EVENING,ONE BRIGHT RAY MANSION EVENING,3133 RIDGE AVE,19132,(215) 999-3110,O,HIGH SCHOOL,9-12,21,1,CONTRACTED
529,126516724,,,DEEP ROOTS CHARTER SCHOOL,DEEP ROOTS CHARTER SCHOOL,3556 FRANKFORD AVE,19134,(267) 399-3727,O,ELEMENTARY SCHOOL,K-5,324,2,CHARTER
530,126517643,,,MASTERY PREP ELEMENTARY CHARTER SCHOOL,MASTERY PREP ELEMENTARY CHARTER SCHOOL,1801 W PIKE ST,19140,(215) 866-0067,O,ELEMENTARY SCHOOL,K-3,329,2,CHARTER
531,126515492,,,KIPP WEST PHILADELPHIA CHARTER SCHOOL,KIPP WEST PHILADELPHIA CHARTER SCHOOL,5070 PARKSIDE AVE,19131,(267) 787-5700,,ELEMENTARY SCHOOL,K-3,395,2,CHARTER
532,326512392,,,BEANSTALK LLC,BEANSTALK LLC,729 E PASSYUNK AVE,19147,(215) 278-2960,,KINDERGARTEN,PREK-K,,3,PRIVATE
533,326514352,,,MERAKEY EDUCATION CENTER- PHILA,MERAKEY EDUCATION CENTER- PHILA,2343 E TUCKER ST,19125,(215) 423-0390,,SPECIAL CENTER,,,3,PRIVATE
534,226518471,,,PHILLY AGILE LEARNING COMMUNITY SCHOOL,PHILLY AGILE LEARNING COMMUNITY SCHOOL,2125 CHESTNUT ST,19103,(215) 760-5782,,ELEMENTARY/MIDDLE/HIGH,K-12,,3,
535,226513821,,,VOCATIO CAREER PREP HIGH SCHOOL,VOCATIO CAREER PREP HIGH SCHOOL,629-33 W HUNTING PARK AVE,19140,(215) 821-2283,,HIGH SCHOOL,9-12,,3,PRIVATE
536,126514059,,3437,KIPP NORTH PHILADELPHIA CHARTER SCHOOL,KIPP NORTH PHILADELPHIA CHARTER SCHOOL,2539 N. 16TH ST.,19132,(267) 758-2358,,ELEMENTARY SCHOOL,K-2,295,2,CHARTER
537,126511624,3445,,MAST III CHARTER SCHOOL,MAST III CHARTER SCHOOL,1 CROWN WAY,19154,(267) 574-9855,,ELEMENTARY SCHOOL,K-5,888,2,CHARTER
538,126510929,3446,,PHILADELPHIA HEBREW CHARTER,PHILADELPHIA HEBREW CHARTER,3300 HENRY AVE,19129,(267) 225-1511,,ELEMENTARY SCHOOL,K-1,156,2,CHARTER
539,,,,PHILADELPHIA PERFORMING ARTS CHARTER: STRING THEORY (E. CAMPUS),PHILADELPHIA PERFORMING ARTS CHARTER: STRING THEORY (E. CAMPUS),2407 S BROAD ST,19148,(215) 278-2460,,ELEMENTARY SCHOOL,K-1,,2,CHARTER
540,326510173,,,EXCELSIOR SCHOOL OF PHILADELPHIA,EXCELSIOR SCHOOL OF PHILADELPHIA,2106 HAINES ST,19138,(267) 707-6142,,ELEMENTARY SCHOOL,PREK-5,,3,PRIVATE
541,226511816,,,KINGDOM CHRISTIAN ACADEMY AND DEVELOPMENT CENTER,KINGDOM CHRISTIAN ACADEMY AND DEVELOPMENT CENTER,2852 Frankford Ave,19134,(215) 251-6109,,ELEMENTARY SCHOOL,K-3,,3,PRIVATE
542,326517786,,,QUADRAT ACADEMY,QUADRAT ACADEMY,222 BROWN ST,19123,(267) 997-7744,,MIDDLE/HIGH,7-12,,3,PRIVATE
543,326513292,,,REVOLUTION SCHOOL,REVOLUTION SCHOOL,3033 W GLENWOOD AVE,19121,(215) 631-3697,,HIGH SCHOOL,9-12,,3,PRIVATE
544,226517319,,,SOPHIA ACADEMY,SOPHIA ACADEMY,4621 N 5TH ST,19140,(267) 595-4723,,HIGH SCHOOL,9-12,,3,PRIVATE
